,0,1,2,3,4,5,6,7,8
305,soccer/world/world-cup-2010/england-usa-ERmE7sG9,12.06.2010,England,USA,1:1,1.50,4.04,6.91,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=QN1QYX1j
306,soccer/world/world-cup-2010/argentina-nigeria-QJQOhr1G,12.06.2010,Argentina,Nigeria,1:0,1.40,4.40,8.83,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=QN1QYX1j
307,soccer/world/world-cup-2010/south-korea-greece-WdRKgOoA,12.06.2010,South Korea,Greece,2:0,2.69,2.99,2.86,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=QN1QYX1j
308,soccer/world/world-cup-2010/south-africa-mexico-EywwuPWG,11.06.2010,South Africa,Mexico,1:1,2.94,3.10,2.54,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=QN1QYX1j
309,soccer/world/world-cup-2010/uruguay-france-rBssvqnN,11.06.2010,Uruguay,France,0:0,3.52,3.16,2.19,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=QN1QYX1j
310,soccer/world/world-cup-2010/netherlands-spain-ILP9hhls,11.07.2010,Netherlands,Spain,0:1,3.82,3.36,2.03,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=lxOVoutChttps://www.betexplorer.com/soccer/world/world-cup-2014/results/?stage=61tCiOIs
311,soccer/world/world-cup-2010/uruguay-germany-dCODiC3m,10.07.2010,Uruguay,Germany,2:3,3.86,3.62,1.92,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=lxOVoutChttps://www.betexplorer.com/soccer/world/world-cup-2014/results/?stage=61tCiOIs
312,soccer/world/world-cup-2010/germany-spain-Iux5u3I2,07.07.2010,Germany,Spain,0:1,2.79,3.33,2.54,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=lxOVoutChttps://www.betexplorer.com/soccer/world/world-cup-2014/results/?stage=61tCiOIs
313,soccer/world/world-cup-2010/uruguay-netherlands-04odn2C3,06.07.2010,Uruguay,Netherlands,2:3,5.46,3.51,1.70,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=lxOVoutChttps://www.betexplorer.com/soccer/world/world-cup-2014/results/?stage=61tCiOIs
314,soccer/world/world-cup-2010/argentina-germany-O4Ji0h8m,03.07.2010,Argentina,Germany,0:4,2.30,3.26,3.17,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=lxOVoutChttps://www.betexplorer.com/soccer/world/world-cup-2014/results/?stage=61tCiOIs
315,soccer/world/world-cup-2010/paraguay-spain-4Y9xUUhq,03.07.2010,Paraguay,Spain,0:1,8.87,4.29,1.41,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=lxOVoutChttps://www.betexplorer.com/soccer/world/world-cup-2014/results/?stage=61tCiOIs
316,soccer/world/world-cup-2010/netherlands-brazil-QVOdybrJ,02.07.2010,Netherlands,Brazil,2:1,4.07,3.27,1.99,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=lxOVoutChttps://www.betexplorer.com/soccer/world/world-cup-2014/results/?stage=61tCiOIs
317,soccer/world/world-cup-2010/uruguay-ghana-EJ3M0vhl,02.07.2010,Uruguay,Ghana,2:1,1.88,3.28,4.49,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=lxOVoutChttps://www.betexplorer.com/soccer/world/world-cup-2014/results/?stage=61tCiOIs
318,soccer/world/world-cup-2010/paraguay-japan-ne6sEjdk,29.06.2010,Paraguay,Japan,1:0,2.18,3.11,3.61,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=lxOVoutChttps://www.betexplorer.com/soccer/world/world-cup-2014/results/?stage=61tCiOIs
319,soccer/world/world-cup-2010/spain-portugal-W6CNn65b,29.06.2010,Spain,Portugal,1:0,1.98,3.19,4.18,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=lxOVoutChttps://www.betexplorer.com/soccer/world/world-cup-2014/results/?stage=61tCiOIs
320,soccer/world/world-cup-2010/brazil-chile-I38Jmnjh,28.06.2010,Brazil,Chile,3:0,1.52,3.96,6.82,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=lxOVoutChttps://www.betexplorer.com/soccer/world/world-cup-2014/results/?stage=61tCiOIs
321,soccer/world/world-cup-2010/netherlands-slovakia-847wFWtq,28.06.2010,Netherlands,Slovakia,2:1,1.39,4.43,9.17,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=lxOVoutChttps://www.betexplorer.com/soccer/world/world-cup-2014/results/?stage=61tCiOIs
322,soccer/world/world-cup-2010/argentina-mexico-U7sGIHJl,27.06.2010,Argentina,Mexico,3:1,1.61,3.68,6.15,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=lxOVoutChttps://www.betexplorer.com/soccer/world/world-cup-2014/results/?stage=61tCiOIs
323,soccer/world/world-cup-2010/germany-england-OhTtb8NQ,27.06.2010,Germany,England,4:1,2.99,3.00,2.60,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=lxOVoutChttps://www.betexplorer.com/soccer/world/world-cup-2014/results/?stage=61tCiOIs
324,soccer/world/world-cup-2010/uruguay-south-korea-CnF3Jc4r,26.06.2010,Uruguay,South Korea,2:1,1.83,3.29,4.87,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=lxOVoutChttps://www.betexplorer.com/soccer/world/world-cup-2014/results/?stage=61tCiOIs
325,soccer/world/world-cup-2010/usa-ghana-tUwxal8K,26.06.2010,USA,Ghana,1:2,2.41,3.06,3.19,https://www.betexplorer.com/soccer/world/world-cup-2010/results/?stage=lxOVoutChttps://www.betexplorer.com/soccer/world/world-cup-2014/results/?stage=61tCiOIs
326,soccer/world/world-cup-2014/germany-argentina-jFEwehyT,13.07.2014,Germany,Argentina,1:0,2.34,3.25,3.33,https://www.betexplorer.com/soccer/world/world-cup-2014/results/?stage=lMyc6LHg
327,soccer/world/world-cup-2014/brazil-netherlands-hO05jCqp,12.07.2014,Brazil,Netherlands,0:3,2.16,3.67,3.28,https://www.betexplorer.com/soccer/world/world-cup-2014/results/?stage=lMyc6LHg
328,soccer/world/world-cup-2014/netherlands-argentina-ptv6iUXH,09.07.2014,Netherlands,Argentina,0:1,3.03,3.20,2.52,https://www.betexplorer.com/soccer/world/world-cup-2014/results/?stage=lMyc6LHg
329,soccer/world/world-cup-2014/brazil-germany-GbHo73tP,08.07.2014,Brazil,Germany,1:7,2.64,3.15,2.91,https://www.betexplorer.com/soccer/world/world-cup-2014/results/?stage=lMyc6LHg
330,soccer/world/world-cup-2014/argentina-belgium-EmxoRQ4R,05.07.2014,Argentina,Belgium,1:0,1.98,3.33,4.18,https://www.betexplorer.com/soccer/world/world-cup-2014/results/?stage=lMyc6LHg
331,soccer/world/world-cup-2014/netherlands-costa-rica-xtQMTjJ9,05.07.2014,Netherlands,Costa Rica,1:0,1.52,4.13,7.02,https://www.betexplorer.com/soccer/world/world-cup-2014/results/?stage=lMyc6LHg
332,soccer/world/world-cup-2014/brazil-colombia-MJbcWzMO,04.07.2014,Brazil,Colombia,2:1,1.77,3.74,4.81,https://www.betexplorer.com/soccer/world/world-cup-2014/results/?stage=lMyc6LHg
333,soccer/world/world-cup-2014/france-germany-xjc08Nul,04.07.2014,France,Germany,0:1,2.79,3.12,2.75,https://www.betexplorer.com/soccer/world/world-cup-2014/results/?stage=lMyc6LHg
334,soccer/world/world-cup-2014/argentina-switzerland-WpM9406A,01.07.2014,Argentina,Switzerland,1:0,1.57,4.10,6.23,https://www.betexplorer.com/soccer/world/world-cup-2014/results/?stage=lMyc6LHg
335,soccer/world/world-cup-2014/belgium-usa-lCoSCg1U,01.07.2014,Belgium,USA,2:1,2.01,3.35,4.05,https://www.betexplorer.com/soccer/world/world-cup-2014/results/?stage=lMyc6LHg
336,soccer/world/world-cup-2014/france-nigeria-xOM55ti4,30.06.2014,France,Nigeria,2:0,1.41,4.65,8.57,https://www.betexplorer.com/soccer/world/world-cup-2014/results/?stage=lMyc6LHg
337,soccer/world/world-cup-2014/germany-algeria-ALnODZoO,30.06.2014,Germany,Algeria,2:1,1.31,5.59,9.97,https://www.betexplorer.com/soccer/world/world-cup-2014/results/?stage=lMyc6LHg
338,soccer/world/world-cup-2014/costa-rica-greece-rXJcjMRC,29.06.2014,Costa Rica,Greece,2:1,2.65,3.09,2.91,https://www.betexplorer.com/soccer/world/world-cup-2014/results/?stage=lMyc6LHg
339,soccer/world/world-cup-2014/netherlands-mexico-bB2nY26j,29.06.2014,Netherlands,Mexico,2:1,2.13,3.30,3.70,https://www.betexplorer.com/soccer/world/world-cup-2014/results/?stage=lMyc6LHg
340,soccer/world/world-cup-2014/brazil-chile-KK3rZrip,28.06.2014,Brazil,Chile,2:1,1.52,4.44,6.25,https://www.betexplorer.com/soccer/world/world-cup-2014/results/?stage=lMyc6LHg
341,soccer/world/world-cup-2014/colombia-uruguay-08Uhi2C6,28.06.2014,Colombia,Uruguay,2:0,2.14,3.31,3.66,https://www.betexplorer.com/soccer/world/world-cup-2014/results/?stage=lMyc6LHg
342,soccer/world/world-cup-2018/japan-poland-8hE2oLEm,28.06.2018,Japan,Poland,0:1,2.90,3.12,2.67,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
343,soccer/world/world-cup-2018/senegal-colombia-nqD6puUg,28.06.2018,Senegal,Colombia,0:1,5.07,3.74,1.75,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
344,soccer/world/world-cup-2018/england-belgium-QVTybwsd,28.06.2018,England,Belgium,0:1,2.46,2.83,3.60,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
345,soccer/world/world-cup-2018/panama-tunisia-4MSuccd2,28.06.2018,Panama,Tunisia,1:2,4.34,3.70,1.86,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
346,soccer/world/world-cup-2018/mexico-sweden-4bpg61ZF,27.06.2018,Mexico,Sweden,0:3,2.21,3.36,3.48,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
347,soccer/world/world-cup-2018/south-korea-germany-Q7ok7sK9,27.06.2018,South Korea,Germany,2:0,18.72,8.04,1.16,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
348,soccer/world/world-cup-2018/serbia-brazil-8GnWjMZS,27.06.2018,Serbia,Brazil,0:2,7.24,4.58,1.47,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
349,soccer/world/world-cup-2018/switzerland-costa-rica-APYcntrp,27.06.2018,Switzerland,Costa Rica,2:2,1.59,3.64,7.31,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
350,soccer/world/world-cup-2018/iceland-croatia-CUjBepLc,26.06.2018,Iceland,Croatia,1:2,4.30,3.87,1.83,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
351,soccer/world/world-cup-2018/nigeria-argentina-Ywh7dQ5i,26.06.2018,Nigeria,Argentina,1:2,5.84,5.07,1.49,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
352,soccer/world/world-cup-2018/australia-peru-4OTquPzH,26.06.2018,Australia,Peru,0:2,2.89,3.47,2.47,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
353,soccer/world/world-cup-2018/denmark-france-QXUut5LA,26.06.2018,Denmark,France,0:0,5.27,2.74,2.06,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
354,soccer/world/world-cup-2018/iran-portugal-Sx3FPqyU,25.06.2018,Iran,Portugal,1:1,6.13,3.99,1.60,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
355,soccer/world/world-cup-2018/spain-morocco-UoksL3qo,25.06.2018,Spain,Morocco,2:2,1.36,5.02,9.72,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
356,soccer/world/world-cup-2018/saudi-arabia-egypt-dv2fU7Mb,25.06.2018,Saudi Arabia,Egypt,2:1,5.14,3.59,1.77,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
357,soccer/world/world-cup-2018/uruguay-russia-Im3jVm7h,25.06.2018,Uruguay,Russia,3:0,2.72,3.04,2.92,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
358,soccer/world/world-cup-2018/japan-senegal-EidU3TUE,24.06.2018,Japan,Senegal,2:2,3.16,2.92,2.63,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
359,soccer/world/world-cup-2018/poland-colombia-jHJcn1as,24.06.2018,Poland,Colombia,0:3,3.44,3.43,2.19,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
360,soccer/world/world-cup-2018/england-panama-ddPXbJRk,24.06.2018,England,Panama,6:1,1.22,6.24,17.34,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
361,soccer/world/world-cup-2018/belgium-tunisia-I5QTaaCq,23.06.2018,Belgium,Tunisia,5:2,1.33,5.05,11.08,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
362,soccer/world/world-cup-2018/germany-sweden-KfGl93kc,23.06.2018,Germany,Sweden,2:1,1.46,4.58,7.36,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
363,soccer/world/world-cup-2018/south-korea-mexico-boFh8N43,23.06.2018,South Korea,Mexico,1:2,5.53,3.76,1.70,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
364,soccer/world/world-cup-2018/brazil-costa-rica-0jqOhr5G,22.06.2018,Brazil,Costa Rica,2:0,1.20,6.65,18.67,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
365,soccer/world/world-cup-2018/serbia-switzerland-vsrSi2KM,22.06.2018,Serbia,Switzerland,1:2,2.74,3.01,2.93,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
366,soccer/world/world-cup-2018/nigeria-iceland-dM8OXtTj,22.06.2018,Nigeria,Iceland,2:0,2.97,3.06,2.67,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
367,soccer/world/world-cup-2018/argentina-croatia-IV9KYMDp,21.06.2018,Argentina,Croatia,0:3,2.09,3.24,4.01,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
368,soccer/world/world-cup-2018/denmark-australia-I7Vyso64,21.06.2018,Denmark,Australia,1:1,1.91,3.39,4.57,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
369,soccer/world/world-cup-2018/france-peru-vHWXsRjb,21.06.2018,France,Peru,1:0,1.61,3.82,6.53,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
370,soccer/world/world-cup-2018/iran-spain-A18AQPLN,20.06.2018,Iran,Spain,0:1,19.24,6.68,1.20,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
371,soccer/world/world-cup-2018/portugal-morocco-WA96R56H,20.06.2018,Portugal,Morocco,1:0,1.68,3.64,5.99,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
372,soccer/world/world-cup-2018/uruguay-saudi-arabia-lEbnWTin,20.06.2018,Uruguay,Saudi Arabia,1:0,1.21,6.62,17.65,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
373,soccer/world/world-cup-2018/colombia-japan-KUdQ49F8,19.06.2018,Colombia,Japan,1:2,1.86,3.33,5.05,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
374,soccer/world/world-cup-2018/poland-senegal-8fgM5k02,19.06.2018,Poland,Senegal,1:2,2.46,3.04,3.32,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
375,soccer/world/world-cup-2018/russia-egypt-ANarX9xt,19.06.2018,Russia,Egypt,3:1,1.95,3.48,4.27,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
376,soccer/world/world-cup-2018/belgium-panama-bLqc5LlM,18.06.2018,Belgium,Panama,3:0,1.20,6.71,18.06,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
377,soccer/world/world-cup-2018/tunisia-england-COm14u4S,18.06.2018,Tunisia,England,1:2,8.54,4.17,1.47,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
378,soccer/world/world-cup-2018/sweden-south-korea-6iS6pKCd,18.06.2018,Sweden,South Korea,1:0,2.24,3.02,3.86,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
379,soccer/world/world-cup-2018/germany-mexico-hlO2o0cj,17.06.2018,Germany,Mexico,0:1,1.47,4.47,7.33,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
380,soccer/world/world-cup-2018/brazil-switzerland-IRgJgOkA,17.06.2018,Brazil,Switzerland,1:1,1.46,4.35,8.16,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
381,soccer/world/world-cup-2018/costa-rica-serbia-6ijFf4z4,17.06.2018,Costa Rica,Serbia,0:1,5.22,3.37,1.83,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
382,soccer/world/world-cup-2018/argentina-iceland-nmJlvqjN,16.06.2018,Argentina,Iceland,1:1,1.32,5.25,10.93,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
383,soccer/world/world-cup-2018/croatia-nigeria-0jNhw35T,16.06.2018,Croatia,Nigeria,2:0,1.67,3.73,5.91,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
384,soccer/world/world-cup-2018/france-australia-rkwPqmMo,16.06.2018,France,Australia,2:1,1.25,6.90,10.83,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
385,soccer/world/world-cup-2018/peru-denmark-dhsTr7yh,16.06.2018,Peru,Denmark,0:1,3.65,3.07,2.30,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
386,soccer/world/world-cup-2018/morocco-iran-v3iaTRy5,15.06.2018,Morocco,Iran,0:1,2.20,2.94,4.14,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
387,soccer/world/world-cup-2018/portugal-spain-xlA2SoiB,15.06.2018,Portugal,Spain,3:3,4.28,3.24,2.03,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
388,soccer/world/world-cup-2018/egypt-uruguay-AqczPCpJ,15.06.2018,Egypt,Uruguay,0:1,8.24,4.06,1.50,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
389,soccer/world/world-cup-2018/russia-saudi-arabia-dtgWPhVC,14.06.2018,Russia,Saudi Arabia,5:0,1.45,4.29,8.89,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
390,soccer/world/world-cup-2018/france-croatia-2kQPzUIB,15.07.2018,France,Croatia,4:2,2.13,3.07,4.17,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=6BpzXnbj
391,soccer/world/world-cup-2018/belgium-england-ttPTZmYH,14.07.2018,Belgium,England,2:0,2.19,3.74,3.20,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=6BpzXnbj
392,soccer/world/world-cup-2018/croatia-england-vw29zXR1,11.07.2018,Croatia,England,2:1,3.84,2.98,2.27,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=6BpzXnbj
393,soccer/world/world-cup-2018/france-belgium-Ikzqgki4,10.07.2018,France,Belgium,1:0,2.57,3.12,3.03,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=6BpzXnbj
394,soccer/world/world-cup-2018/russia-croatia-WEqpywFK,07.07.2018,Russia,Croatia,2:3,4.03,3.15,2.12,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=6BpzXnbj
395,soccer/world/world-cup-2018/sweden-england-SSuflM65,07.07.2018,Sweden,England,0:2,5.06,3.35,1.84,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=6BpzXnbj
396,soccer/world/world-cup-2018/brazil-belgium-ruhUJyDI,06.07.2018,Brazil,Belgium,1:2,2.11,3.41,3.68,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=6BpzXnbj
397,soccer/world/world-cup-2018/uruguay-france-4v4us1ml,06.07.2018,Uruguay,France,0:2,4.62,3.09,2.01,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=6BpzXnbj
398,soccer/world/world-cup-2018/colombia-england-WIa8xROI,03.07.2018,Colombia,England,1:2,4.03,3.09,2.14,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=6BpzXnbj
399,soccer/world/world-cup-2018/sweden-switzerland-Cb0q8fL2,03.07.2018,Sweden,Switzerland,1:0,3.32,2.93,2.52,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=6BpzXnbj
400,soccer/world/world-cup-2018/belgium-japan-xd04w79C,02.07.2018,Belgium,Japan,3:2,1.41,4.67,8.66,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=6BpzXnbj
401,soccer/world/world-cup-2018/brazil-mexico-AgM0qBr2,02.07.2018,Brazil,Mexico,2:0,1.48,4.37,7.50,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=6BpzXnbj
402,soccer/world/world-cup-2018/croatia-denmark-vquzagAh,01.07.2018,Croatia,Denmark,2:1,1.96,3.21,4.66,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=6BpzXnbj
403,soccer/world/world-cup-2018/spain-russia-CpJqjmbf,01.07.2018,Spain,Russia,1:2,1.58,4.07,6.29,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=6BpzXnbj
404,soccer/world/world-cup-2018/france-argentina-dKkVaZfn,30.06.2018,France,Argentina,4:3,2.41,3.09,3.35,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=6BpzXnbj
405,soccer/world/world-cup-2018/uruguay-portugal-bsFuiTrl,30.06.2018,Uruguay,Portugal,2:1,3.02,2.96,2.71,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=6BpzXnbj
